Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2021-02-23 00:00:00,Germany,Germany,DE,286.00,346.11,65.17,49.69,entsoe.eu,,
2021-02-24 00:00:00,Germany,Germany,DE,248.00,302.18,71.65,56.20,entsoe.eu,,
2021-02-25 00:00:00,Germany,Germany,DE,302.56,364.67,64.60,49.67,entsoe.eu,,
2021-02-26 00:00:00,Germany,Germany,DE,326.07,392.26,60.56,45.41,entsoe.eu,,
2021-02-27 00:00:00,Germany,Germany,DE,339.72,409.53,59.44,41.37,entsoe.eu,,
2021-02-28 00:00:00,Germany,Germany,DE,338.18,408.10,60.61,42.14,entsoe.eu,,
2021-03-01 00:00:00,Germany,Germany,DE,432.99,508.77,49.04,34.34,entsoe.eu,,
2021-03-02 00:00:00,Germany,Germany,DE,450.86,527.76,46.67,33.06,entsoe.eu,,
2021-03-03 00:00:00,Germany,Germany,DE,460.66,536.76,46.28,33.14,entsoe.eu,,
2021-03-04 00:00:00,Germany,Germany,DE,437.68,511.19,48.76,35.65,entsoe.eu,,
2021-03-05 00:00:00,Germany,Germany,DE,428.13,503.42,48.57,34.34,entsoe.eu,,
2021-03-06 00:00:00,Germany,Germany,DE,351.99,419.17,59.62,46.05,entsoe.eu,,
2021-03-07 00:00:00,Germany,Germany,DE,342.51,408.92,60.31,46.78,entsoe.eu,,
2021-03-08 00:00:00,Germany,Germany,DE,492.33,571.13,43.10,29.71,entsoe.eu,,
2021-03-09 00:00:00,Germany,Germany,DE,513.39,593.65,40.11,26.98,entsoe.eu,,
2021-03-10 00:00:00,Germany,Germany,DE,379.08,446.74,55.16,42.57,entsoe.eu,,
2021-03-11 00:00:00,Germany,Germany,DE,149.36,192.61,82.17,71.17,entsoe.eu,,
2021-03-12 00:00:00,Germany,Germany,DE,134.43,177.33,83.96,73.09,entsoe.eu,,
2021-03-13 00:00:00,Germany,Germany,DE,121.17,163.23,85.40,74.87,entsoe.eu,,
2021-03-14 00:00:00,Germany,Germany,DE,148.03,195.55,82.03,67.54,entsoe.eu,,
2021-03-15 00:00:00,Germany,Germany,DE,256.44,310.88,70.69,57.87,entsoe.eu,,
2021-03-16 00:00:00,Germany,Germany,DE,364.01,430.30,57.33,43.97,entsoe.eu,,
2021-03-17 00:00:00,Germany,Germany,DE,432.63,508.46,47.57,31.92,entsoe.eu,,
2021-03-18 00:00:00,Germany,Germany,DE,469.35,549.81,43.08,28.15,entsoe.eu,,
2021-03-19 00:00:00,Germany,Germany,DE,382.86,453.60,54.02,39.70,entsoe.eu,,
2021-03-20 00:00:00,Germany,Germany,DE,342.48,412.24,58.50,46.37,entsoe.eu,,
2021-03-21 00:00:00,Germany,Germany,DE,242.82,300.04,70.59,60.05,entsoe.eu,,
2021-03-22 00:00:00,Germany,Germany,DE,429.35,504.32,48.41,37.35,entsoe.eu,,
2021-03-23 00:00:00,Germany,Germany,DE,482.39,562.49,41.73,30.31,entsoe.eu,,
2021-03-24 00:00:00,Germany,Germany,DE,409.92,483.65,50.74,39.91,entsoe.eu,,
2021-03-25 00:00:00,Germany,Germany,DE,448.64,525.61,46.84,35.39,entsoe.eu,,
2021-03-26 00:00:00,Germany,Germany,DE,306.62,368.72,65.17,53.34,entsoe.eu,,
2021-03-27 00:00:00,Germany,Germany,DE,168.12,217.77,80.21,69.89,entsoe.eu,,
2021-03-28 00:00:00,Germany,Germany,DE,171.75,223.80,79.60,68.42,entsoe.eu,,
2021-03-29 00:00:00,Germany,Germany,DE,226.52,281.49,73.52,62.27,entsoe.eu,,
2021-03-30 00:00:00,Germany,Germany,DE,341.19,410.55,59.45,46.24,entsoe.eu,,
2021-03-31 00:00:00,Germany,Germany,DE,372.89,449.53,53.42,38.45,entsoe.eu,,
2021-04-01 00:00:00,Germany,Germany,DE,289.02,352.69,65.51,52.06,entsoe.eu,,
2021-04-02 00:00:00,Germany,Germany,DE,199.84,256.57,76.38,63.14,entsoe.eu,,
2021-04-03 00:00:00,Germany,Germany,DE,186.72,245.20,77.45,59.53,entsoe.eu,,
2021-04-04 00:00:00,Germany,Germany,DE,183.95,241.14,78.33,62.96,entsoe.eu,,
2021-04-05 00:00:00,Germany,Germany,DE,133.27,179.56,84.01,74.03,entsoe.eu,,
2021-04-06 00:00:00,Germany,Germany,DE,220.15,273.31,74.22,64.03,entsoe.eu,,
